股票代码,股票名称,当日股价,当日涨跌幅,操作策略,持有天数,持有期间总收益率,回测期间总收益率
sh.600550,保变电气,8.82,-1.12,观望,0,0.0,0.0
sh.600546,山煤国际,8.86,0.11,观望,0,0.0,0.0
sh.600552,凯盛科技,11.37,-1.22,观望,0,0.0,0.0
sh.600556,天下秀,5.15,2.79,持有,16,4.67,-7.67
sh.600551,时代出版,9.06,-0.22,持有,14,4.02,56.14
sh.600549,厦门钨业,20.54,-1.3,持有,9,-1.82,-15.05
sh.600548,深高速,10.6,1.34,持有,106,-3.81,42.5
sh.600557,康缘药业,15.33,-1.16,持有,16,1.25,-38.81
sh.600558,大西洋,5.45,0.93,观望,0,0.0,0.0
sh.600561,江西长运,6.64,0.3,持有,23,1.07,-22.88
sh.600559,老白干酒,16.74,0.0,观望,0,0.0,0.0
sh.600560,金自天正,16.37,-0.49,持有,36,6.51,41.18
sh.600566,济川药业,26.0,0.5,持有,16,-5.11,-2.94
sh.600562,国睿科技,30.71,0.92,持有,16,6.78,85.99
sh.600563,法拉电子,113.8,-0.52,持有,233,-9.72,-44.79
sh.600570,恒生电子,33.78,1.08,观望,0,0.0,0.0
sh.600568,ST中珠,1.59,-1.24,持有,23,-8.09,-30.5
sh.600572,康恩贝,4.46,0.0,持有,16,0.22,40.44
sh.600567,山鹰国际,1.95,0.52,观望,0,0.0,0.0
sh.600569,安阳钢铁,2.2,0.92,观望,0,0.0,0.0
sh.600575,淮河能源,3.65,-0.27,观望,0,0.0,0.0
sh.600573,惠泉啤酒,12.47,0.56,持有,23,4.0,27.41
sh.600571,信雅达,21.77,10.01,观望,0,0.0,0.0
sh.600578,京能电力,4.66,-3.12,观望,0,0.0,0.0
sh.600580,卧龙电驱,19.67,0.77,持有,9,-0.51,14.22
sh.600576,祥源文旅,7.94,0.13,观望,0,0.0,0.0
sh.600582,天地科技,6.16,0.65,观望,0,0.0,0.0
sh.600577,精达股份,7.71,0.13,持有,16,6.05,60.83
sh.600584,长电科技,33.18,-1.1,观望,0,0.0,0.0
sh.600581,八一钢铁,3.33,-0.6,观望,0,0.0,0.0
sh.600579,中化装备,8.05,0.5,观望,0,0.0,0.0
sh.600583,海油工程,5.51,-0.36,观望,0,0.0,0.0
sh.600586,金晶科技,5.27,-2.23,观望,0,0.0,0.0
sh.600585,海螺水泥,22.42,0.18,观望,0,0.0,0.0
sh.600587,新华医疗,15.11,-0.2,观望,0,0.0,0.0
sh.600590,泰豪科技,9.11,-1.09,观望,0,0.0,0.0
sh.600588,用友网络,12.99,-0.76,观望,0,0.0,0.0
sh.600589,大位科技,8.25,-3.73,观望,0,0.0,0.0
sh.600593,大连圣亚,30.35,-1.01,观望,0,0.0,0.0
sh.600594,益佰制药,4.05,-0.25,观望,0,0.0,0.0
sh.600596,新安股份,8.51,-0.7,观望,0,0.0,0.0
sh.600592,龙溪股份,22.33,5.43,持有,1,5.43,64.96
sh.600595,中孚实业,4.4,-3.3,观望,0,0.0,0.0
sh.600601,方正科技,5.69,-1.56,观望,0,0.0,0.0
sh.600598,北大荒,14.6,-0.41,观望,0,0.0,0.0
sh.600597,光明乳业,8.46,-0.12,观望,0,0.0,0.0
sh.600602,云赛智联,19.96,-0.45,观望,0,0.0,0.0
sh.600603,ST广物,7.78,1.04,持有,2,3.05,-24.96
sh.600600,青岛啤酒,68.92,0.19,持有,28,-5.77,-4.8
sh.600599,*ST熊猫,7.66,-1.29,观望,0,0.0,0.0
sh.600604,市北高新,5.02,-0.4,持有,5,1.41,17.98
sh.600609,金杯汽车,5.29,0.57,观望,0,0.0,0.0
sh.600606,绿地控股,1.72,0.58,观望,0,0.0,0.0
sh.600605,汇通能源,36.52,-0.95,持有,30,-3.44,85.33
sh.600610,中毅达,16.05,5.94,持有,7,-3.25,53.24
sh.600608,*ST沪科,4.01,-0.99,持有,23,5.8,-16.3
sh.600611,大众交通,6.14,-0.32,卖出,2,0.33,-5.01
sh.600613,神奇制药,6.69,-0.45,观望,0,0.0,0.0
sh.600617,国新能源,2.84,0.71,持有,13,4.41,-1.64
sh.600616,金枫酒业,5.66,0.0,观望,0,0.0,0.0
sh.600612,老凤祥,50.37,0.34,持有,22,-2.46,36.19
sh.600615,丰华股份,11.43,0.44,持有,54,3.81,79.51
sh.600621,华鑫股份,15.17,-0.59,持有,6,-0.46,37.69
sh.600619,海立股份,11.92,-1.89,观望,0,0.0,0.0
sh.600622,光大嘉宝,3.01,0.0,观望,0,0.0,0.0
sh.600618,氯碱化工,9.65,-0.52,观望,0,0.0,0.0
sh.600620,天宸股份,5.61,0.54,观望,0,0.0,0.0
sh.600623,华谊集团,8.05,-0.25,观望,0,0.0,0.0
sh.600624,复旦复华,6.88,-0.86,持有,23,-0.29,10.66
sh.600626,申达股份,3.69,0.54,观望,0,0.0,0.0
sh.600630,龙头股份,8.2,0.12,观望,0,0.0,0.0
sh.600629,华建集团,8.63,-0.69,观望,0,0.0,0.0
sh.600633,浙数文化,13.92,0.22,观望,0,0.0,0.0
sh.600628,新世界,7.37,0.0,观望,0,0.0,0.0
sh.600638,新黄浦,6.08,2.01,持有,16,13.01,97.16
sh.600636,*ST国化,8.49,0.95,持有,33,6.93,103.6
sh.600635,大众公用,4.08,0.0,观望,0,0.0,0.0
sh.600641,万业企业,13.51,-0.66,观望,0,0.0,0.0
sh.600637,东方明珠,7.55,0.27,观望,0,0.0,0.0
sh.600640,国脉文化,12.2,0.33,观望,0,0.0,0.0
sh.600642,申能股份,9.03,1.01,观望,0,0.0,0.0
sh.600639,浦东金桥,10.69,0.38,持有,64,1.71,88.24
sh.600643,爱建集团,6.71,-1.47,观望,0,0.0,0.0
sh.600644,乐山电力,16.7,1.89,观望,0,0.0,0.0
sh.600649,城投控股,4.38,-0.23,观望,0,0.0,0.0
sh.600645,中源协和,26.16,-2.21,观望,0,0.0,0.0
sh.600648,外高桥,11.0,0.46,观望,0,0.0,0.0
sh.600651,飞乐音响,4.41,-0.68,观望,0,0.0,0.0
sh.600653,申华控股,1.94,0.52,观望,0,0.0,0.0
sh.600655,豫园股份,5.58,0.54,持有,16,3.14,-7.14
sh.600654,中安科,3.0,0.33,观望,0,0.0,0.0
sh.600657,信达地产,3.99,0.25,观望,0,0.0,0.0
sh.600658,电子城,4.58,-0.22,持有,16,1.1,-8.84
sh.600660,福耀玻璃,56.8,-1.46,观望,0,0.0,0.0
sh.600650,锦江在线,15.27,-0.78,持有,29,-4.5,130.16
sh.600662,外服控股,5.28,0.76,持有,16,7.32,56.5
sh.600661,昂立教育,10.97,0.83,观望,0,0.0,0.0
sh.600663,陆家嘴,9.07,0.22,持有,15,2.72,14.89
sh.600665,天地源,3.42,0.0,持有,2,0.88,79.19
sh.600666,奥瑞德,3.46,-0.86,观望,0,0.0,0.0
sh.600664,哈药股份,3.78,-0.79,观望,0,0.0,0.0
sh.600667,太极实业,6.73,1.36,观望,0,0.0,0.0
sh.600675,中华企业,3.04,0.0,卖出,16,7.42,18.18
sh.600674,川投能源,16.16,-0.12,观望,0,0.0,0.0
sh.600673,东阳光,13.63,-2.57,观望,0,0.0,0.0
sh.600678,四川金顶,8.62,-0.46,观望,0,0.0,0.0
sh.600668,尖峰集团,14.49,-0.07,观望,0,0.0,0.0
sh.600682,南京新百,6.48,-0.15,持有,16,1.41,14.19
sh.600676,交运股份,4.73,0.42,持有,28,-0.21,90.47
sh.600683,京投发展,4.09,0.0,观望,0,0.0,0.0
sh.600671,ST目药,13.54,-2.17,持有,880,52.99,52.99
sh.600679,上海凤凰,12.72,-1.17,观望,0,0.0,0.0
sh.600684,珠江股份,4.37,-0.23,观望,0,0.0,0.0
sh.600681,百川能源,3.65,0.27,持有,9,3.99,15.64
sh.600685,中船防务,26.88,-0.99,观望,0,0.0,0.0
sh.600686,金龙汽车,12.93,0.54,观望,0,0.0,0.0
sh.600688,上海石化,2.9,0.35,观望,0,0.0,0.0
sh.600690,海尔智家,25.29,-0.9,观望,0,0.0,0.0
sh.600691,阳煤化工,2.41,-0.82,持有,13,1.26,-1.44
sh.600693,东百集团,5.93,1.02,观望,0,0.0,0.0
sh.600689,上海三毛,11.97,-0.66,持有,16,1.27,102.26
sh.600692,亚通股份,7.52,0.8,观望,0,0.0,0.0
sh.600698,湖南天雁,11.66,-0.34,观望,0,0.0,0.0
sh.600696,*ST岩石,6.42,-0.16,观望,0,0.0,0.0
sh.600699,均胜电子,17.2,-0.46,观望,0,0.0,0.0
sh.600694,大商股份,19.08,0.32,观望,0,0.0,0.0
sh.600702,舍得酒业,51.49,-0.02,观望,0,0.0,0.0
sh.600703,三安光电,12.5,0.48,观望,0,0.0,0.0
sh.600704,物产中大,5.95,-0.34,观望,0,0.0,0.0
sh.600706,曲江文旅,10.17,-1.17,观望,0,0.0,0.0
sh.600697,欧亚集团,12.31,0.08,持有,23,2.93,27.93
sh.600708,光明地产,3.43,-1.15,持有,23,-4.72,21.09
sh.600707,彩虹股份,6.41,-0.93,观望,0,0.0,0.0
sh.600710,苏美达,9.59,-0.42,观望,0,0.0,0.0
sh.600715,文投控股,2.34,2.18,持有,16,3.08,32.78
sh.600711,ST盛屯,7.26,-0.68,观望,0,0.0,0.0
sh.600718,东软集团,9.45,-0.32,观望,0,0.0,0.0
sh.600717,天津港,4.66,0.43,观望,0,0.0,0.0
sh.600716,凤凰股份,3.78,0.0,观望,0,0.0,0.0
sh.600712,南宁百货,5.8,-0.85,观望,0,0.0,0.0
sh.600713,南京医药,5.19,0.0,持有,22,-0.57,43.56
sh.600720,中交设计,7.84,0.9,观望,0,0.0,0.0
sh.600714,金瑞矿业,11.95,-0.75,持有,12,1.1,43.43
sh.600719,大连热电,6.95,-0.14,观望,0,0.0,0.0
sh.600724,宁波富达,4.69,0.64,观望,0,0.0,0.0
sh.600725,云维股份,3.26,-0.31,观望,0,0.0,0.0
sh.600726,华电能源,2.72,-0.37,观望,0,0.0,0.0
sh.600721,百花医药,7.46,0.4,持有,23,-2.1,58.7
sh.600722,金牛化工,6.16,-1.12,持有,9,-3.3,76.29
sh.600728,佳都科技,5.64,1.99,观望,0,0.0,0.0
sh.600727,鲁北化工,7.73,-0.9,观望,0,0.0,0.0
sh.600736,苏州高新,5.43,-0.37,观望,0,0.0,0.0
sh.600732,爱旭股份,14.55,-0.55,观望,0,0.0,0.0
sh.600730,中国高科,6.49,0.15,持有,16,3.51,82.23
sh.600731,湖南海利,7.19,0.14,观望,0,0.0,0.0
sh.600737,中粮糖业,9.62,0.63,观望,0,0.0,0.0
sh.600735,新华锦,7.57,2.44,持有,22,-9.67,-5.27
sh.600738,丽尚国潮,5.37,0.37,持有,1,0.37,44.91
sh.600729,重庆百货,27.84,0.58,持有,2,0.98,79.22
sh.600734,实达集团,4.24,-1.4,观望,0,0.0,0.0
sh.600733,北汽蓝谷,7.44,-0.67,观望,0,0.0,0.0
sh.600739,辽宁成大,11.25,0.54,观望,0,0.0,0.0
sh.600740,山西焦化,3.85,1.32,观望,0,0.0,0.0
sh.600741,华域汽车,18.29,-0.87,卖出,8,2.98,24.38
sh.600743,华远地产,2.24,0.9,买入,0,0.0,33.41
sh.600742,一汽富维,9.63,0.84,持有,43,-2.23,17.61
sh.600744,华银电力,8.11,10.04,持有,50,53.6,64.82
sh.600748,上实发展,3.25,0.0,观望,0,0.0,0.0
sh.600745,闻泰科技,34.55,1.29,观望,0,0.0,0.0
sh.600750,江中药业,21.89,0.0,持有,42,-4.29,-1.27
sh.600751,海航科技,3.56,-3.52,观望,0,0.0,0.0
sh.600749,西藏旅游,11.88,-0.08,持有,19,3.57,65.43
sh.600746,江苏索普,8.04,-0.99,观望,0,0.0,0.0
sh.600757,长江传媒,9.89,1.12,观望,0,0.0,0.0
sh.600753,*ST庚星,7.09,-1.94,持有,21,0.71,45.02
sh.600754,锦江酒店,22.21,0.09,观望,0,0.0,0.0
sh.600758,辽宁能源,3.99,0.76,观望,0,0.0,0.0
sh.600755,厦门国贸,6.22,0.65,持有,16,0.97,9.57
sh.600756,浪潮软件,14.89,0.47,卖出,6,1.09,-24.91
sh.600759,洲际油气,2.36,-0.84,持有,13,-1.67,5.45
sh.600761,安徽合力,18.06,-1.42,观望,0,0.0,0.0
sh.600760,中航沈飞,59.44,-0.9,观望,0,0.0,0.0
sh.600763,通策医疗,41.56,-0.1,观望,0,0.0,0.0
sh.600764,中国海防,33.4,-1.74,观望,0,0.0,0.0
sh.600765,中航重机,16.39,-0.43,观望,0,0.0,0.0
sh.600777,ST新潮,3.54,5.04,观望,0,0.0,0.0
sh.600770,综艺股份,5.44,1.12,持有,36,-1.09,-75.09
sh.600773,西藏城投,10.0,-1.38,观望,0,0.0,0.0
sh.600769,祥龙电业,10.65,0.47,观望,0,0.0,0.0
sh.600775,南京熊猫,10.6,-1.94,观望,0,0.0,0.0
sh.600771,广誉远,20.02,-0.25,持有,30,-8.46,1.77
sh.600776,东方通信,10.93,0.18,持有,2,1.58,2.37
sh.600768,宁波富邦,11.77,0.34,持有,43,11.56,27.13
sh.600774,汉商集团,8.77,-1.13,观望,0,0.0,0.0
sh.600778,友好集团,6.52,0.46,观望,0,0.0,0.0
sh.600780,通宝能源,6.23,0.32,观望,0,0.0,0.0
sh.600782,新钢股份,4.16,-1.89,卖出,41,9.76,9.86
sh.600779,水井坊,42.05,-0.14,持有,99,-14.18,-3.4
sh.600785,新华百货,12.04,-0.5,观望,0,0.0,0.0
sh.600787,中储股份,5.89,0.17,观望,0,0.0,0.0
sh.600783,鲁信创投,12.8,0.71,观望,0,0.0,0.0
sh.600789,鲁抗医药,10.2,-1.26,卖出,23,-4.4,88.8
sh.600784,鲁银投资,6.4,0.16,持有,2,0.0,3.7
sh.600791,京能置业,4.89,1.24,观望,0,0.0,0.0
sh.600790,轻纺城,3.93,2.88,持有,33,2.61,56.12
sh.600792,云煤能源,3.79,-0.26,观望,0,0.0,0.0
sh.600795,国电电力,4.87,-1.42,观望,0,0.0,0.0
sh.600794,保税科技,5.25,2.34,持有,1,2.34,23.33
sh.600797,浙大网新,9.44,-0.94,观望,0,0.0,0.0
sh.600800,渤海化学,4.2,0.48,持有,23,-1.41,-10.21
sh.600793,宜宾纸业,29.11,-4.56,观望,0,0.0,0.0
sh.600798,宁波海运,4.51,-3.01,持有,2,-0.88,37.33
sh.600796,钱江生化,5.95,-0.5,观望,0,0.0,0.0
sh.600801,华新水泥,12.85,1.42,观望,0,0.0,0.0
sh.600802,福建水泥,5.32,3.5,观望,0,0.0,0.0
sh.600805,悦达投资,5.29,3.93,持有,30,0.76,-37.87
sh.600808,马钢股份,3.37,-1.17,持有,19,-3.44,16.81
sh.600803,新奥股份,19.2,-1.54,观望,0,0.0,0.0
sh.600807,济高发展,3.3,0.0,观望,0,0.0,0.0
sh.600809,山西汾酒,178.28,1.35,观望,0,0.0,0.0
sh.600810,神马股份,9.29,-2.31,观望,0,0.0,0.0
sh.600812,华北制药,6.41,0.0,观望,0,0.0,0.0
sh.600815,厦工股份,2.79,-1.06,观望,0,0.0,0.0
sh.600814,杭州解百,7.73,0.13,观望,0,0.0,0.0
sh.600816,建元信托,2.99,1.36,观望,0,0.0,0.0
sh.600817,宇通重工,12.03,-0.17,持有,30,0.84,62.23
sh.600820,隧道股份,6.24,0.65,持有,15,1.79,21.09
sh.600819,耀皮玻璃,6.98,-1.55,观望,0,0.0,0.0
sh.600818,中路股份,11.35,-0.18,持有,21,1.52,-9.79
sh.600821,金开新能,5.97,9.94,观望,0,0.0,0.0
sh.600822,上海物贸,9.85,-0.91,观望,0,0.0,0.0
sh.600825,新华传媒,7.12,0.56,持有,16,5.33,70.02
sh.600824,益民集团,4.21,0.24,观望,0,0.0,0.0
sh.600827,百联股份,9.21,0.33,观望,0,0.0,0.0
sh.600828,茂业商业,3.91,-1.26,观望,0,0.0,0.0
sh.600826,兰生股份,8.14,1.12,观望,0,0.0,0.0
sh.600829,人民同泰,7.47,-0.13,观望,0,0.0,0.0
sh.600831,ST广网,4.07,-2.86,持有,1,-2.86,30.67
sh.600830,香溢融通,10.62,2.21,持有,5,6.63,157.03
sh.600833,第一医药,12.8,0.47,持有,30,-3.76,7.48
sh.600838,上海九百,8.1,-0.74,观望,0,0.0,0.0
sh.600841,动力新科,6.13,0.16,观望,0,0.0,0.0
sh.600839,四川长虹,9.62,-0.93,观望,0,0.0,0.0
sh.600834,申通地铁,8.96,-0.11,观望,0,0.0,0.0
sh.600844,丹化科技,3.45,-2.54,持有,2,-2.27,-37.06
sh.600846,同济科技,11.01,-1.08,持有,6,0.27,34.04
sh.600835,上海机电,21.52,-1.06,观望,0,0.0,0.0
sh.600845,宝信软件,23.57,-1.01,观望,0,0.0,0.0
sh.600851,海欣股份,6.84,-1.16,观望,0,0.0,0.0
sh.600853,龙建股份,3.6,0.56,观望,0,0.0,0.0
sh.600847,万里股份,11.05,-2.3,观望,0,0.0,0.0
sh.600848,上海临港,9.15,0.11,观望,0,0.0,0.0
sh.600843,上工申贝,11.17,0.63,观望,0,0.0,0.0
sh.600854,春兰股份,5.34,-0.74,观望,0,0.0,0.0
sh.600858,银座股份,5.85,1.39,持有,2,1.74,71.7
sh.600850,电科数字,23.9,-0.91,观望,0,0.0,0.0
sh.600857,宁波中百,10.42,0.0,观望,0,0.0,0.0
sh.600855,航天长峰,13.48,-0.07,持有,1,-0.07,42.29
sh.600860,京城股份,11.62,0.69,观望,0,0.0,0.0
sh.600859,王府井,13.83,-0.29,观望,0,0.0,0.0
sh.600863,内蒙华电,4.26,0.24,观望,0,0.0,0.0
sh.600862,中航高科,25.63,0.12,观望,0,0.0,0.0
sh.600861,北京人力,19.61,-0.41,持有,107,-6.66,-26.86
sh.600866,星湖科技,7.19,0.28,持有,19,-1.91,12.13
sh.600868,梅雁吉祥,2.92,0.0,观望,0,0.0,0.0
sh.600864,哈投股份,6.03,-0.66,观望,0,0.0,0.0
sh.600867,通化东宝,7.88,0.25,买入,0,0.0,20.7
sh.600871,石化油服,1.96,0.0,持有,13,0.51,30.98
sh.600874,创业环保,6.12,0.16,持有,14,1.83,-16.9
sh.600865,百大集团,9.06,-0.66,观望,0,0.0,0.0
sh.600869,远东股份,5.29,-0.19,观望,0,0.0,0.0
sh.600872,中炬高新,18.61,-0.27,观望,0,0.0,0.0
sh.600877,电科芯片,12.35,-0.48,观望,0,0.0,0.0
sh.600879,航天电子,10.07,-1.08,观望,0,0.0,0.0
sh.600880,博瑞传播,5.5,0.36,观望,0,0.0,0.0
sh.600873,梅花生物,10.81,-1.19,观望,0,0.0,0.0
sh.600876,凯盛新能,12.51,-4.5,观望,0,0.0,0.0
sh.600875,东方电气,17.2,0.06,卖出,16,5.33,5.75
sh.600881,亚泰集团,1.88,0.53,持有,16,5.03,30.17
sh.600882,妙可蓝多,29.69,-0.3,持有,19,1.09,15.69
sh.600884,杉杉股份,9.51,-2.86,持有,6,1.82,-48.36
sh.600885,宏发股份,22.94,-0.52,观望,0,0.0,0.0
sh.600886,国投电力,14.88,-0.53,观望,0,0.0,0.0
sh.600883,博闻科技,8.14,0.0,持有,44,6.27,22.44
sh.600888,新疆众和,6.9,-0.72,观望,0,0.0,0.0
sh.600893,航发动力,36.82,-1.47,观望,0,0.0,0.0
sh.600887,伊利股份,27.69,0.73,观望,0,0.0,0.0
sh.600892,*ST大晟,3.15,-1.87,持有,22,-9.74,-37.54
sh.600900,长江电力,29.98,0.2,持有,8,-1.28,7.36
sh.600894,广日股份,10.96,1.76,观望,0,0.0,0.0
sh.600895,张江高科,25.35,-1.36,观望,0,0.0,0.0
sh.600889,南京化纤,15.08,-1.05,观望,0,0.0,0.0
sh.600906,财达证券,7.05,-0.56,观望,0,0.0,0.0
sh.600903,贵州燃气,6.95,0.14,持有,9,0.43,9.3
sh.600901,江苏金租,6.27,0.97,持有,19,1.95,31.93
sh.600905,三峡能源,4.32,-0.23,观望,0,0.0,0.0
sh.600908,无锡银行,6.49,1.41,持有,14,1.72,22.37
sh.600897,厦门空港,15.05,1.55,持有,99,1.28,39.91
sh.600909,华安证券,5.94,0.0,持有,2,1.54,41.55
sh.600916,中国黄金,8.16,-0.12,持有,28,-2.04,15.94
sh.600917,重庆燃气,5.71,-0.17,观望,0,0.0,0.0
sh.600925,苏能股份,5.18,0.39,持有,7,0.97,-19.33
sh.600918,中泰证券,6.59,0.0,观望,0,0.0,0.0
sh.600919,江苏银行,12.32,-0.32,买入,0,0.0,16.79
sh.600927,永安期货,18.15,5.65,持有,5,27.82,54.32
sh.600926,杭州银行,17.3,1.11,持有,8,-0.17,11.99
sh.600933,爱柯迪,15.62,-1.64,观望,0,0.0,0.0
sh.600936,广西广电,3.7,0.54,观望,0,0.0,0.0
sh.600938,中国海油,26.16,0.38,持有,15,0.04,12.05
sh.600935,华塑股份,2.46,0.41,观望,0,0.0,0.0
sh.600928,西安银行,4.17,1.71,观望,0,0.0,0.0
sh.600939,重庆建工,3.46,0.29,持有,16,8.81,36.4
sh.600929,雪天盐业,5.08,-0.2,观望,0,0.0,0.0
sh.600941,中国移动,113.52,1.4,持有,44,-0.94,42.55
sh.600956,新天绿能,7.76,0.0,持有,36,-3.24,-7.3
sh.600955,维远股份,14.18,-0.63,观望,0,0.0,0.0
sh.600959,江苏有线,3.48,-0.29,观望,0,0.0,0.0
sh.600958,东方证券,9.74,-0.1,卖出,1,-0.1,19.37
sh.600960,渤海汽车,4.74,-1.66,观望,0,0.0,0.0
sh.600961,株冶集团,10.98,-4.02,观望,0,0.0,0.0
sh.600966,博汇纸业,4.55,-0.22,观望,0,0.0,0.0
sh.600965,福成股份,4.99,-0.4,观望,0,0.0,0.0
sh.600967,内蒙一机,17.77,2.07,观望,0,0.0,0.0
sh.600962,国投中鲁,17.88,10.03,持有,30,22.05,55.33
sh.600968,海油发展,4.16,0.24,持有,9,1.96,51.55
sh.600970,中材国际,8.85,0.57,观望,0,0.0,0.0
sh.600963,岳阳林纸,4.51,-0.44,观望,0,0.0,0.0
sh.600971,恒源煤电,6.83,0.89,观望,0,0.0,0.0
sh.600975,新五丰,6.22,0.65,观望,0,0.0,0.0
sh.600973,宝胜股份,5.08,-0.59,观望,0,0.0,0.0
sh.600969,郴电国际,7.85,-1.01,观望,0,0.0,0.0
sh.600977,中国电影,11.39,2.15,观望,0,0.0,0.0
sh.600979,广安爱众,5.25,-0.94,观望,0,0.0,0.0
sh.600976,健民集团,39.47,0.59,持有,83,-12.79,-12.34
sh.600981,汇鸿集团,2.89,-0.69,观望,0,0.0,0.0
sh.600980,北矿科技,22.37,-2.4,持有,14,1.08,74.26
sh.600982,宁波能源,4.74,-0.42,观望,0,0.0,0.0
sh.600984,建设机械,3.32,0.0,观望,0,0.0,0.0
sh.600986,浙文互联,8.32,-0.72,观望,0,0.0,0.0
sh.600985,淮北矿业,11.54,0.17,观望,0,0.0,0.0
sh.600987,航民股份,7.13,-0.56,卖出,15,0.99,19.46
sh.600983,惠而浦,11.26,-2.26,观望,0,0.0,0.0
sh.600995,南网储能,10.1,-0.2,观望,0,0.0,0.0
sh.600992,贵绳股份,15.05,-0.59,持有,1,-0.59,-18.68
sh.600989,宝丰能源,15.94,0.06,持有,12,-1.91,16.47
sh.600996,贵广网络,8.6,0.82,观望,0,0.0,0.0
sh.600993,马应龙,27.51,0.4,持有,26,-3.98,3.59
sh.600997,开滦股份,6.01,0.17,观望,0,0.0,0.0
sh.600998,九州通,5.26,0.19,观望,0,0.0,0.0
sh.600988,赤峰黄金,23.85,-1.97,持有,9,-4.14,60.68
sh.601000,唐山港,4.08,-0.24,观望,0,0.0,0.0
sh.600990,四创电子,28.2,2.4,买入,0,0.0,-25.58
sh.601001,晋控煤业,12.37,-0.64,观望,0,0.0,0.0
sh.601005,重庆钢铁,1.42,-0.7,观望,0,0.0,0.0
sh.601003,柳钢股份,5.35,2.29,观望,0,0.0,0.0
sh.600999,招商证券,17.46,-0.51,观望,0,0.0,0.0
sh.601002,晋亿实业,5.15,0.59,观望,0,0.0,0.0
sh.601006,大秦铁路,6.68,0.45,持有,23,0.15,12.16
sh.601007,金陵饭店,7.6,-0.52,观望,0,0.0,0.0
sh.601008,连云港,6.55,-1.5,持有,26,-8.39,116.27
sh.601012,隆基绿能,16.37,-0.61,观望,0,0.0,0.0
sh.601011,宝泰隆,2.7,0.75,观望,0,0.0,0.0
sh.601033,永兴股份,15.59,-1.45,持有,30,-2.5,-29.66
sh.601010,文峰股份,2.81,0.36,观望,0,0.0,0.0
sh.601016,节能风电,3.01,0.33,观望,0,0.0,0.0
sh.601015,陕西黑猫,3.38,0.3,持有,2,1.81,-17.32
sh.601018,宁波港,3.7,-0.27,观望,0,0.0,0.0
sh.601019,山东出版,9.44,0.43,持有,42,-6.26,-10.44
sh.601009,南京银行,11.8,0.0,持有,14,-0.67,4.34
sh.601020,华钰矿业,18.98,-3.65,观望,0,0.0,0.0
sh.601022,宁波远洋,9.95,-1.87,持有,44,3.54,31.93
sh.601059,信达证券,16.82,-1.06,持有,2,1.63,-10.31
sh.601058,赛轮轮胎,13.58,1.34,观望,0,0.0,0.0
sh.601061,中信金属,8.04,-2.07,观望,0,0.0,0.0
sh.601083,锦江航运,11.37,-1.04,卖出,48,-5.01,23.08
sh.601065,江盐集团,8.3,0.24,持有,44,0.12,-43.35
sh.601038,一拖股份,13.12,-0.15,观望,0,0.0,0.0
sh.601021,春秋航空,55.78,0.85,持有,34,-3.08,5.78
sh.601066,中信建投,24.16,-0.08,观望,0,0.0,0.0
sh.601096,宏盛华源,4.33,-0.23,观望,0,0.0,0.0
sh.601069,西部黄金,19.79,-1.88,持有,14,-5.9,37.32
sh.601068,中铝国际,4.63,0.87,观望,0,0.0,0.0
sh.601086,国芳集团,11.33,-1.05,持有,36,-16.69,117.07
sh.601077,渝农商行,7.51,3.3,持有,40,3.59,8.49
sh.601088,中国神华,37.5,-0.58,观望,0,0.0,0.0
sh.601098,中南传媒,13.84,2.22,观望,0,0.0,0.0
sh.601099,太平洋,3.93,-0.25,观望,0,0.0,0.0
sh.601101,昊华能源,7.58,0.13,观望,0,0.0,0.0
sh.601106,中国一重,2.82,0.36,观望,0,0.0,0.0
sh.601100,恒立液压,71.03,-1.43,观望,0,0.0,0.0
sh.601107,四川成渝,6.17,0.98,持有,29,-4.49,-0.78
sh.601108,财通证券,8.0,0.38,观望,0,0.0,0.0
sh.601113,华鼎股份,4.06,0.0,观望,0,0.0,0.0
sh.601111,中国国航,7.52,-0.27,持有,34,-4.69,-8.43
sh.601089,福元医药,18.26,-1.56,卖出,12,10.33,53.02
sh.601118,海南橡胶,4.82,0.0,观望,0,0.0,0.0
sh.601117,中国化学,7.7,-0.9,持有,44,-1.16,-31.34
sh.601121,宝地矿业,6.32,-0.47,观望,0,0.0,0.0
sh.601116,三江购物,11.58,2.66,观望,0,0.0,0.0
sh.601128,常熟银行,7.58,0.53,观望,0,0.0,0.0
sh.601127,赛力斯,139.63,-0.04,观望,0,0.0,0.0
sh.601133,柏诚股份,12.94,-3.36,观望,0,0.0,0.0
sh.601136,首创证券,19.59,-0.71,观望,0,0.0,0.0
sh.601126,四方股份,17.12,2.33,观望,0,0.0,0.0
sh.601138,工业富联,26.6,0.83,观望,0,0.0,0.0
sh.601137,博威合金,17.84,-1.44,观望,0,0.0,0.0
sh.601139,深圳燃气,6.41,-0.31,卖出,20,0.47,-22.73
sh.601155,新城控股,13.95,-0.36,卖出,7,2.12,-17.81
sh.601156,东航物流,13.36,0.15,观望,0,0.0,0.0
sh.601162,天风证券,4.89,-2.0,观望,0,0.0,0.0
sh.601158,重庆水务,4.74,0.64,观望,0,0.0,0.0
sh.601163,三角轮胎,14.12,0.0,观望,0,0.0,0.0
sh.601166,兴业银行,25.08,-0.24,卖出,21,4.89,19.21
sh.601168,西部矿业,16.32,-3.83,观望,0,0.0,0.0
